atom_id,atom_key,code,severity,source,path,line,column,message
ageoa.conjugate_priors.normal.normal_gamma_posterior_update@ageoa/conjugate_priors/normal/atoms.py:20,conjugate_priors/normal:normal_gamma_posterior_update,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/conjugate_priors/normal/atoms.py,,,Weak public type annotations detected
ageoa.e2e_ppg.gan_rec_d12.gan_reconstruction@ageoa/e2e_ppg/gan_rec_d12/atoms.py:16,e2e_ppg/gan_rec_d12:gan_reconstruction,STRUCT_CDG_TYPE_NON_NORMALIZED,warning,type_and_isomorphism_audit.py,ageoa/e2e_ppg/gan_rec_d12/atoms.py,,,CDG has 2 non-normalizable type descriptors
ageoa.e2e_ppg.heart_cycle_d12.heart_cycle_detection@ageoa/e2e_ppg/heart_cycle_d12/atoms.py:16,e2e_ppg/heart_cycle_d12:heart_cycle_detection,STRUCT_CDG_TYPE_HEALTH_LOW,warning,type_and_isomorphism_audit.py,ageoa/e2e_ppg/heart_cycle_d12/atoms.py,,,CDG type health score is 0.350
ageoa.e2e_ppg.heart_cycle_d12.heart_cycle_detection@ageoa/e2e_ppg/heart_cycle_d12/atoms.py:16,e2e_ppg/heart_cycle_d12:heart_cycle_detection,STRUCT_CDG_TYPE_NON_NORMALIZED,warning,type_and_isomorphism_audit.py,ageoa/e2e_ppg/heart_cycle_d12/atoms.py,,,CDG has 13 non-normalizable type descriptors
ageoa.e2e_ppg.kazemi_wrapper_d12.normalizesignal@ageoa/e2e_ppg/kazemi_wrapper_d12/atoms.py:16,e2e_ppg/kazemi_wrapper_d12:normalizesignal,STRUCT_CDG_TYPE_HEALTH_LOW,warning,type_and_isomorphism_audit.py,ageoa/e2e_ppg/kazemi_wrapper_d12/atoms.py,,,CDG type health score is 0.000
ageoa.e2e_ppg.kazemi_wrapper_d12.normalizesignal@ageoa/e2e_ppg/kazemi_wrapper_d12/atoms.py:16,e2e_ppg/kazemi_wrapper_d12:normalizesignal,STRUCT_CDG_TYPE_NON_NORMALIZED,warning,type_and_isomorphism_audit.py,ageoa/e2e_ppg/kazemi_wrapper_d12/atoms.py,,,CDG has 17 non-normalizable type descriptors
ageoa.e2e_ppg.kazemi_wrapper_d12.wrapperevaluate@ageoa/e2e_ppg/kazemi_wrapper_d12/atoms.py:33,e2e_ppg/kazemi_wrapper_d12:wrapperevaluate,STRUCT_CDG_TYPE_HEALTH_LOW,warning,type_and_isomorphism_audit.py,ageoa/e2e_ppg/kazemi_wrapper_d12/atoms.py,,,CDG type health score is 0.000
ageoa.e2e_ppg.kazemi_wrapper_d12.wrapperevaluate@ageoa/e2e_ppg/kazemi_wrapper_d12/atoms.py:33,e2e_ppg/kazemi_wrapper_d12:wrapperevaluate,STRUCT_CDG_TYPE_NON_NORMALIZED,warning,type_and_isomorphism_audit.py,ageoa/e2e_ppg/kazemi_wrapper_d12/atoms.py,,,CDG has 17 non-normalizable type descriptors
ageoa.e2e_ppg.template_matching.templatefeaturecomputation@ageoa/e2e_ppg/template_matching/atoms.py:17,e2e_ppg/template_matching:templatefeaturecomputation,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/e2e_ppg/template_matching/atoms.py,,,Weak public type annotations detected
ageoa.institutional_quant_engine.almgren_chriss.computeoptimaltrajectory@ageoa/institutional_quant_engine/almgren_chriss/atoms.py:18,institutional_quant_engine/almgren_chriss:computeoptimaltrajectory,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/institutional_quant_engine/almgren_chriss/atoms.py,,,Weak public type annotations detected
ageoa.institutional_quant_engine.almgren_chriss_v2.optimalexecutiontrajectory@ageoa/institutional_quant_engine/almgren_chriss_v2/atoms.py:31,institutional_quant_engine/almgren_chriss_v2:optimalexecutiontrajectory,STRUCT_CDG_TYPE_HEALTH_LOW,warning,type_and_isomorphism_audit.py,ageoa/institutional_quant_engine/almgren_chriss_v2/atoms.py,,,CDG type health score is 0.333
ageoa.institutional_quant_engine.almgren_chriss_v2.optimalexecutiontrajectory@ageoa/institutional_quant_engine/almgren_chriss_v2/atoms.py:31,institutional_quant_engine/almgren_chriss_v2:optimalexecutiontrajectory,STRUCT_CDG_TYPE_NON_NORMALIZED,warning,type_and_isomorphism_audit.py,ageoa/institutional_quant_engine/almgren_chriss_v2/atoms.py,,,CDG has 4 non-normalizable type descriptors
ageoa.institutional_quant_engine.almgren_chriss_v2.riskaversioninit@ageoa/institutional_quant_engine/almgren_chriss_v2/atoms.py:16,institutional_quant_engine/almgren_chriss_v2:riskaversioninit,STRUCT_CDG_TYPE_HEALTH_LOW,warning,type_and_isomorphism_audit.py,ageoa/institutional_quant_engine/almgren_chriss_v2/atoms.py,,,CDG type health score is 0.333
ageoa.institutional_quant_engine.almgren_chriss_v2.riskaversioninit@ageoa/institutional_quant_engine/almgren_chriss_v2/atoms.py:16,institutional_quant_engine/almgren_chriss_v2:riskaversioninit,STRUCT_CDG_TYPE_NON_NORMALIZED,warning,type_and_isomorphism_audit.py,ageoa/institutional_quant_engine/almgren_chriss_v2/atoms.py,,,CDG has 4 non-normalizable type descriptors
ageoa.institutional_quant_engine.avellaneda_stoikov_d12.marketmakerstateinit@ageoa/institutional_quant_engine/avellaneda_stoikov_d12/atoms.py:16,institutional_quant_engine/avellaneda_stoikov_d12:marketmakerstateinit,STRUCT_CDG_TYPE_HEALTH_LOW,warning,type_and_isomorphism_audit.py,ageoa/institutional_quant_engine/avellaneda_stoikov_d12/atoms.py,,,CDG type health score is 0.062
ageoa.institutional_quant_engine.avellaneda_stoikov_d12.marketmakerstateinit@ageoa/institutional_quant_engine/avellaneda_stoikov_d12/atoms.py:16,institutional_quant_engine/avellaneda_stoikov_d12:marketmakerstateinit,STRUCT_CDG_TYPE_NON_NORMALIZED,warning,type_and_isomorphism_audit.py,ageoa/institutional_quant_engine/avellaneda_stoikov_d12/atoms.py,,,CDG has 15 non-normalizable type descriptors
ageoa.institutional_quant_engine.avellaneda_stoikov_d12.optimalquotecalculation@ageoa/institutional_quant_engine/avellaneda_stoikov_d12/atoms.py:43,institutional_quant_engine/avellaneda_stoikov_d12:optimalquotecalculation,STRUCT_CDG_TYPE_HEALTH_LOW,warning,type_and_isomorphism_audit.py,ageoa/institutional_quant_engine/avellaneda_stoikov_d12/atoms.py,,,CDG type health score is 0.062
ageoa.institutional_quant_engine.avellaneda_stoikov_d12.optimalquotecalculation@ageoa/institutional_quant_engine/avellaneda_stoikov_d12/atoms.py:43,institutional_quant_engine/avellaneda_stoikov_d12:optimalquotecalculation,STRUCT_CDG_TYPE_NON_NORMALIZED,warning,type_and_isomorphism_audit.py,ageoa/institutional_quant_engine/avellaneda_stoikov_d12/atoms.py,,,CDG has 15 non-normalizable type descriptors
ageoa.institutional_quant_engine.hawkes_process_d12.hawkesprocesssimulator@ageoa/institutional_quant_engine/hawkes_process_d12/atoms.py:18,institutional_quant_engine/hawkes_process_d12:hawkesprocesssimulator,STRUCT_CDG_TYPE_HEALTH_LOW,warning,type_and_isomorphism_audit.py,ageoa/institutional_quant_engine/hawkes_process_d12/atoms.py,,,CDG type health score is 0.600
ageoa.institutional_quant_engine.hawkes_process_d12.hawkesprocesssimulator@ageoa/institutional_quant_engine/hawkes_process_d12/atoms.py:18,institutional_quant_engine/hawkes_process_d12:hawkesprocesssimulator,STRUCT_CDG_TYPE_NON_NORMALIZED,warning,type_and_isomorphism_audit.py,ageoa/institutional_quant_engine/hawkes_process_d12/atoms.py,,,CDG has 2 non-normalizable type descriptors
ageoa.institutional_quant_engine.kalman_filter.kalmanfilterinit@ageoa/institutional_quant_engine/kalman_filter/atoms.py:28,institutional_quant_engine/kalman_filter:kalmanfilterinit,STRUCT_CDG_TYPE_HEALTH_LOW,warning,type_and_isomorphism_audit.py,ageoa/institutional_quant_engine/kalman_filter/atoms.py,,,CDG type health score is 0.643
ageoa.institutional_quant_engine.kalman_filter.kalmanfilterinit@ageoa/institutional_quant_engine/kalman_filter/atoms.py:28,institutional_quant_engine/kalman_filter:kalmanfilterinit,STRUCT_CDG_TYPE_NON_NORMALIZED,warning,type_and_isomorphism_audit.py,ageoa/institutional_quant_engine/kalman_filter/atoms.py,,,CDG has 5 non-normalizable type descriptors
ageoa.institutional_quant_engine.kalman_filter.kalmanmeasurementupdate@ageoa/institutional_quant_engine/kalman_filter/atoms.py:65,institutional_quant_engine/kalman_filter:kalmanmeasurementupdate,STRUCT_CDG_TYPE_HEALTH_LOW,warning,type_and_isomorphism_audit.py,ageoa/institutional_quant_engine/kalman_filter/atoms.py,,,CDG type health score is 0.643
ageoa.institutional_quant_engine.kalman_filter.kalmanmeasurementupdate@ageoa/institutional_quant_engine/kalman_filter/atoms.py:65,institutional_quant_engine/kalman_filter:kalmanmeasurementupdate,STRUCT_CDG_TYPE_NON_NORMALIZED,warning,type_and_isomorphism_audit.py,ageoa/institutional_quant_engine/kalman_filter/atoms.py,,,CDG has 5 non-normalizable type descriptors
ageoa.institutional_quant_engine.order_flow_imbalance.orderflowimbalanceevaluation@ageoa/institutional_quant_engine/order_flow_imbalance/atoms.py:17,institutional_quant_engine/order_flow_imbalance:orderflowimbalanceevaluation,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/institutional_quant_engine/order_flow_imbalance/atoms.py,,,Weak public type annotations detected
ageoa.institutional_quant_engine.pin_model.pinlikelihoodevaluation@ageoa/institutional_quant_engine/pin_model/atoms.py:18,institutional_quant_engine/pin_model:pinlikelihoodevaluation,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/institutional_quant_engine/pin_model/atoms.py,,,Weak public type annotations detected
ageoa.institutional_quant_engine.pin_model_d12.pinlikelihoodevaluator@ageoa/institutional_quant_engine/pin_model_d12/atoms.py:16,institutional_quant_engine/pin_model_d12:pinlikelihoodevaluator,STRUCT_CDG_TYPE_HEALTH_LOW,warning,type_and_isomorphism_audit.py,ageoa/institutional_quant_engine/pin_model_d12/atoms.py,,,CDG type health score is 0.750
ageoa.institutional_quant_engine.pin_model_d12.pinlikelihoodevaluator@ageoa/institutional_quant_engine/pin_model_d12/atoms.py:16,institutional_quant_engine/pin_model_d12:pinlikelihoodevaluator,STRUCT_CDG_TYPE_NON_NORMALIZED,warning,type_and_isomorphism_audit.py,ageoa/institutional_quant_engine/pin_model_d12/atoms.py,,,CDG has 1 non-normalizable type descriptors
ageoa.jFOF.find_fof_clusters@ageoa/jFOF/atoms.py:21,jFOF:find_fof_clusters,STRUCT_CDG_TYPE_HEALTH_LOW,warning,type_and_isomorphism_audit.py,ageoa/jFOF/atoms.py,,,CDG type health score is 0.143
ageoa.jFOF.find_fof_clusters@ageoa/jFOF/atoms.py:21,jFOF:find_fof_clusters,STRUCT_CDG_TYPE_NON_NORMALIZED,warning,type_and_isomorphism_audit.py,ageoa/jFOF/atoms.py,,,CDG has 6 non-normalizable type descriptors
ageoa.jFOF.topo.topological_loss_computation@ageoa/jFOF/topo/atoms.py:19,jFOF/topo:topological_loss_computation,STRUCT_CDG_TYPE_NON_NORMALIZED,warning,type_and_isomorphism_audit.py,ageoa/jFOF/topo/atoms.py,,,CDG has 1 non-normalizable type descriptors
ageoa.jax_advi.optimize_advi.meanfieldvariationalfit@ageoa/jax_advi/optimize_advi/atoms.py:22,jax_advi/optimize_advi:meanfieldvariationalfit,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/jax_advi/optimize_advi/atoms.py,,,Weak public type annotations detected
ageoa.kalman_filters.filter_rs.evaluatemeasurementoracle@ageoa/kalman_filters/filter_rs/atoms.py:90,kalman_filters/filter_rs:evaluatemeasurementoracle,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/kalman_filters/filter_rs/atoms.py,,,Weak public type annotations detected
ageoa.kalman_filters.filter_rs.initializekalmanstatemodel@ageoa/kalman_filters/filter_rs/atoms.py:19,kalman_filters/filter_rs:initializekalmanstatemodel,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/kalman_filters/filter_rs/atoms.py,,,Weak public type annotations detected
ageoa.kalman_filters.filter_rs.predictlatentstateandcovariance@ageoa/kalman_filters/filter_rs/atoms.py:39,kalman_filters/filter_rs:predictlatentstateandcovariance,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/kalman_filters/filter_rs/atoms.py,,,Weak public type annotations detected
ageoa.kalman_filters.filter_rs.predictlatentstatesteadystate@ageoa/kalman_filters/filter_rs/atoms.py:67,kalman_filters/filter_rs:predictlatentstatesteadystate,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/kalman_filters/filter_rs/atoms.py,,,Weak public type annotations detected
ageoa.kalman_filters.filter_rs.updateposteriorstateandcovariance@ageoa/kalman_filters/filter_rs/atoms.py:116,kalman_filters/filter_rs:updateposteriorstateandcovariance,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/kalman_filters/filter_rs/atoms.py,,,Weak public type annotations detected
ageoa.kalman_filters.filter_rs.updateposteriorstatesteadystate@ageoa/kalman_filters/filter_rs/atoms.py:146,kalman_filters/filter_rs:updateposteriorstatesteadystate,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/kalman_filters/filter_rs/atoms.py,,,Weak public type annotations detected
ageoa.kalman_filters.static_kf.exposecovariance@ageoa/kalman_filters/static_kf/atoms.py:110,kalman_filters/static_kf:exposecovariance,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/kalman_filters/static_kf/atoms.py,,,Weak public type annotations detected
ageoa.kalman_filters.static_kf.exposelatentmean@ageoa/kalman_filters/static_kf/atoms.py:96,kalman_filters/static_kf:exposelatentmean,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/kalman_filters/static_kf/atoms.py,,,Weak public type annotations detected
ageoa.kalman_filters.static_kf.initializelineargaussianstatemodel@ageoa/kalman_filters/static_kf/atoms.py:23,kalman_filters/static_kf:initializelineargaussianstatemodel,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/kalman_filters/static_kf/atoms.py,,,Weak public type annotations detected
ageoa.kalman_filters.static_kf.predictlatentstate@ageoa/kalman_filters/static_kf/atoms.py:48,kalman_filters/static_kf:predictlatentstate,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/kalman_filters/static_kf/atoms.py,,,Weak public type annotations detected
ageoa.kalman_filters.static_kf.updatewithmeasurement@ageoa/kalman_filters/static_kf/atoms.py:69,kalman_filters/static_kf:updatewithmeasurement,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/kalman_filters/static_kf/atoms.py,,,Weak public type annotations detected
ageoa.mint.fasta_dataset.dataset_item_retrieval@ageoa/mint/fasta_dataset/atoms.py:75,mint/fasta_dataset:dataset_item_retrieval,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/mint/fasta_dataset/atoms.py,,,Weak public type annotations detected
ageoa.mint.fasta_dataset.dataset_length_query@ageoa/mint/fasta_dataset/atoms.py:60,mint/fasta_dataset:dataset_length_query,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/mint/fasta_dataset/atoms.py,,,Weak public type annotations detected
ageoa.mint.fasta_dataset.dataset_state_initialization@ageoa/mint/fasta_dataset/atoms.py:20,mint/fasta_dataset:dataset_state_initialization,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/mint/fasta_dataset/atoms.py,,,Weak public type annotations detected
ageoa.mint.fasta_dataset.token_budget_batch_planning@ageoa/mint/fasta_dataset/atoms.py:92,mint/fasta_dataset:token_budget_batch_planning,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/mint/fasta_dataset/atoms.py,,,Weak public type annotations detected
ageoa.molecular_docking.build_interaction_graph.pair_distance_compatibility_check@ageoa/molecular_docking/build_interaction_graph/atoms.py:20,molecular_docking/build_interaction_graph:pair_distance_compatibility_check,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/molecular_docking/build_interaction_graph/atoms.py,,,Weak public type annotations detected
ageoa.molecular_docking.build_interaction_graph.weighted_interaction_edge_derivation@ageoa/molecular_docking/build_interaction_graph/atoms.py:44,molecular_docking/build_interaction_graph:weighted_interaction_edge_derivation,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/molecular_docking/build_interaction_graph/atoms.py,,,Weak public type annotations detected
ageoa.molecular_docking.minimize_bandwidth.aggregate_maximum_distance_as_bandwidth@ageoa/molecular_docking/minimize_bandwidth/atoms.py:93,molecular_docking/minimize_bandwidth:aggregate_maximum_distance_as_bandwidth,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/molecular_docking/minimize_bandwidth/atoms.py,,,Weak public type annotations detected
ageoa.molecular_docking.minimize_bandwidth.compute_absolute_weighted_index_distances@ageoa/molecular_docking/minimize_bandwidth/atoms.py:76,molecular_docking/minimize_bandwidth:compute_absolute_weighted_index_distances,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/molecular_docking/minimize_bandwidth/atoms.py,,,Weak public type annotations detected
ageoa.molecular_docking.minimize_bandwidth.extract_final_permutation@ageoa/molecular_docking/minimize_bandwidth/atoms.py:229,molecular_docking/minimize_bandwidth:extract_final_permutation,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/molecular_docking/minimize_bandwidth/atoms.py,,,Weak public type annotations detected
ageoa.molecular_docking.minimize_bandwidth.propose_greedy_permutation_step@ageoa/molecular_docking/minimize_bandwidth/atoms.py:158,molecular_docking/minimize_bandwidth:propose_greedy_permutation_step,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/molecular_docking/minimize_bandwidth/atoms.py,,,Weak public type annotations detected
ageoa.molecular_docking.minimize_bandwidth.update_state_with_improvement_criterion@ageoa/molecular_docking/minimize_bandwidth/atoms.py:186,molecular_docking/minimize_bandwidth:update_state_with_improvement_criterion,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/molecular_docking/minimize_bandwidth/atoms.py,,,Weak public type annotations detected
ageoa.molecular_docking.quantum_solver_d12.adiabaticpulseassembler@ageoa/molecular_docking/quantum_solver_d12/atoms.py:176,molecular_docking/quantum_solver_d12:adiabaticpulseassembler,STRUCT_CDG_TYPE_HEALTH_LOW,warning,type_and_isomorphism_audit.py,ageoa/molecular_docking/quantum_solver_d12/atoms.py,,,CDG type health score is 0.653
ageoa.molecular_docking.quantum_solver_d12.adiabaticpulseassembler@ageoa/molecular_docking/quantum_solver_d12/atoms.py:176,molecular_docking/quantum_solver_d12:adiabaticpulseassembler,STRUCT_CDG_TYPE_NON_NORMALIZED,warning,type_and_isomorphism_audit.py,ageoa/molecular_docking/quantum_solver_d12/atoms.py,,,CDG has 43 non-normalizable type descriptors
ageoa.molecular_docking.quantum_solver_d12.interactionboundscomputer@ageoa/molecular_docking/quantum_solver_d12/atoms.py:119,molecular_docking/quantum_solver_d12:interactionboundscomputer,STRUCT_CDG_TYPE_HEALTH_LOW,warning,type_and_isomorphism_audit.py,ageoa/molecular_docking/quantum_solver_d12/atoms.py,,,CDG type health score is 0.653
ageoa.molecular_docking.quantum_solver_d12.interactionboundscomputer@ageoa/molecular_docking/quantum_solver_d12/atoms.py:119,molecular_docking/quantum_solver_d12:interactionboundscomputer,STRUCT_CDG_TYPE_NON_NORMALIZED,warning,type_and_isomorphism_audit.py,ageoa/molecular_docking/quantum_solver_d12/atoms.py,,,CDG has 43 non-normalizable type descriptors
ageoa.molecular_docking.quantum_solver_d12.quantumcircuitsampler@ageoa/molecular_docking/quantum_solver_d12/atoms.py:210,molecular_docking/quantum_solver_d12:quantumcircuitsampler,STRUCT_CDG_TYPE_HEALTH_LOW,warning,type_and_isomorphism_audit.py,ageoa/molecular_docking/quantum_solver_d12/atoms.py,,,CDG type health score is 0.653
ageoa.molecular_docking.quantum_solver_d12.quantumcircuitsampler@ageoa/molecular_docking/quantum_solver_d12/atoms.py:210,molecular_docking/quantum_solver_d12:quantumcircuitsampler,STRUCT_CDG_TYPE_NON_NORMALIZED,warning,type_and_isomorphism_audit.py,ageoa/molecular_docking/quantum_solver_d12/atoms.py,,,CDG has 43 non-normalizable type descriptors
ageoa.molecular_docking.quantum_solver_d12.quantumsolutionextractor@ageoa/molecular_docking/quantum_solver_d12/atoms.py:285,molecular_docking/quantum_solver_d12:quantumsolutionextractor,STRUCT_CDG_TYPE_HEALTH_LOW,warning,type_and_isomorphism_audit.py,ageoa/molecular_docking/quantum_solver_d12/atoms.py,,,CDG type health score is 0.653
ageoa.molecular_docking.quantum_solver_d12.quantumsolutionextractor@ageoa/molecular_docking/quantum_solver_d12/atoms.py:285,molecular_docking/quantum_solver_d12:quantumsolutionextractor,STRUCT_CDG_TYPE_NON_NORMALIZED,warning,type_and_isomorphism_audit.py,ageoa/molecular_docking/quantum_solver_d12/atoms.py,,,CDG has 43 non-normalizable type descriptors
ageoa.molecular_docking.quantum_solver_d12.quantumsolverorchestrator@ageoa/molecular_docking/quantum_solver_d12/atoms.py:37,molecular_docking/quantum_solver_d12:quantumsolverorchestrator,STRUCT_CDG_TYPE_HEALTH_LOW,warning,type_and_isomorphism_audit.py,ageoa/molecular_docking/quantum_solver_d12/atoms.py,,,CDG type health score is 0.653
ageoa.molecular_docking.quantum_solver_d12.quantumsolverorchestrator@ageoa/molecular_docking/quantum_solver_d12/atoms.py:37,molecular_docking/quantum_solver_d12:quantumsolverorchestrator,STRUCT_CDG_TYPE_NON_NORMALIZED,warning,type_and_isomorphism_audit.py,ageoa/molecular_docking/quantum_solver_d12/atoms.py,,,CDG has 43 non-normalizable type descriptors
ageoa.neurokit2.averageqrstemplate@ageoa/neurokit2/atoms.py:40,neurokit2:averageqrstemplate,STRUCT_CDG_TYPE_HEALTH_LOW,warning,type_and_isomorphism_audit.py,ageoa/neurokit2/atoms.py,,,CDG type health score is 0.600
ageoa.neurokit2.averageqrstemplate@ageoa/neurokit2/atoms.py:40,neurokit2:averageqrstemplate,STRUCT_CDG_TYPE_NON_NORMALIZED,warning,type_and_isomorphism_audit.py,ageoa/neurokit2/atoms.py,,,CDG has 4 non-normalizable type descriptors
ageoa.neurokit2.zhao2018hrvanalysis@ageoa/neurokit2/atoms.py:21,neurokit2:zhao2018hrvanalysis,STRUCT_CDG_TYPE_HEALTH_LOW,warning,type_and_isomorphism_audit.py,ageoa/neurokit2/atoms.py,,,CDG type health score is 0.600
ageoa.neurokit2.zhao2018hrvanalysis@ageoa/neurokit2/atoms.py:21,neurokit2:zhao2018hrvanalysis,STRUCT_CDG_TYPE_NON_NORMALIZED,warning,type_and_isomorphism_audit.py,ageoa/neurokit2/atoms.py,,,CDG has 4 non-normalizable type descriptors
ageoa.numpy.arrays.array@ageoa/numpy/arrays.py:37,numpy/arrays:array,STRUCT_CDG_MISSING,error,audit.py,ageoa/numpy/arrays.py,,,cdg.json not found
ageoa.numpy.arrays.dot@ageoa/numpy/arrays.py:100,numpy/arrays:dot,STRUCT_CDG_MISSING,error,audit.py,ageoa/numpy/arrays.py,,,cdg.json not found
ageoa.numpy.arrays.dot@ageoa/numpy/arrays.py:100,numpy/arrays:dot,STRUCT_WEAK_TYPES,warning,manifest_heuristics,ageoa/numpy/arrays.py,,,Weak public type annotations detected
ageoa.numpy.arrays.dot@ageoa/numpy/arrays.py:100,numpy/arrays:dot,STRUCT_WEAK_TYPES,warning,audit.py,ageoa/numpy/arrays.py,,,dot: return type is Any
